elapsed_ms,t_elapsed_s,accel_mag_g
66909,66.909,0.00237454
66927,66.927,0.00237508
66945,66.945,0.00237562
66964,66.964,0.00237619
66982,66.982,0.00237674
67000,67,0.00237728
67018,67.018,0.00237782
67036,67.036,0.00237836
67055,67.055,0.00237894
67073,67.073,0.00237948
67091,67.091,0.00238003
67109,67.109,0.00238057
67127,67.127,0.00238112
67145,67.145,0.00238166
67164,67.164,0.00238224
67182,67.182,0.00238279
67200,67.2,0.00238333
67218,67.218,0.00238388
67236,67.236,0.00238443
67255,67.255,0.00238501
67273,67.273,0.00238556
67291,67.291,0.00238611
67309,67.309,0.00238666
67327,67.327,0.00238721
67345,67.345,0.00238776
67364,67.364,0.00238835
67382,67.382,0.0023889
67400,67.4,0.00238945
67418,67.418,0.00239001
67436,67.436,0.00239056
67455,67.455,0.00239115
67473,67.473,0.0023917
67491,67.491,0.00239226
67509,67.509,0.00239281
67527,67.527,0.00239337
67545,67.545,0.00239393
67564,67.564,0.00239451
67582,67.582,0.00239507
67600,67.6,0.00239563
67618,67.618,0.00239619
67636,67.636,0.00239675
67655,67.655,0.00239734
67673,67.673,0.0023979
67691,67.691,0.00239846
67709,67.709,0.00239902
67727,67.727,0.00239958
67745,67.745,0.00240015
67764,67.764,0.00240074
67782,67.782,0.0024013
67800,67.8,0.00240187
67818,67.818,0.00240243
67836,67.836,0.002403
67855,67.855,0.00240359
67873,67.873,0.00240416
67891,67.891,0.00240473
67909,67.909,0.00240529
67927,67.927,0.00240586
67945,67.945,0.00240643
67964,67.964,0.00240703
67982,67.982,0.0024076
68000,68,0.00240817
68018,68.018,0.00240873
68036,68.036,0.0024093
68055,68.055,0.00240991
68073,68.073,0.00241048
68091,68.091,0.00241105
68109,68.109,0.00241162
68127,68.127,0.00241219
68145,68.145,0.00241277
68164,68.164,0.00241337
68182,68.182,0.00241395
68200,68.2,0.00241452
68218,68.218,0.00241509
68236,68.236,0.00241567
68255,68.255,0.00241628
68273,68.273,0.00241685
68291,68.291,0.00241743
68309,68.309,0.00241801
68327,68.327,0.00241859
68345,68.345,0.00241916
68364,68.364,0.00241977
68382,68.382,0.00242035
68400,68.4,0.00242093
68418,68.418,0.00242151
68436,68.436,0.00242209
68455,68.455,0.00242271
68473,68.473,0.00242329
68491,68.491,0.00242387
68509,68.509,0.00242445
68527,68.527,0.00242503
68545,68.545,0.00242562
68564,68.564,0.00242623
68582,68.582,0.00242682
68600,68.6,0.0024274
68618,68.618,0.00242799
68636,68.636,0.00242857
68655,68.655,0.00242919
68673,68.673,0.00242978
68691,68.691,0.00243036
68709,68.709,0.00243095
68727,68.727,0.00243154
68745,68.745,0.00243213
68764,68.764,0.00243275
68782,68.782,0.00243334
68800,68.8,0.00243393
68818,68.818,0.00243452
68836,68.836,0.00243511
68855,68.855,0.00243573
68873,68.873,0.00243632
68891,68.891,0.00243692
68909,68.909,0.00243751
68927,68.927,0.0024381
68945,68.945,0.00243869
68964,68.964,0.00243932
68982,68.982,0.00243991
69000,69,0.00244051
69018,69.018,0.0024411
69036,69.036,0.0024417
69055,69.055,0.00244233
69073,69.073,0.00244292
69091,69.091,0.00244352
69109,69.109,0.00244412
69127,69.127,0.00244472
69145,69.145,0.00244531
69164,69.164,0.00244595
69182,69.182,0.00244655
69200,69.2,0.00244714
69218,69.218,0.00244774
69236,69.236,0.00244834
69255,69.255,0.00244898
69273,69.273,0.00244958
69291,69.291,0.00245018
69309,69.309,0.00245078
69327,69.327,0.00245139
69345,69.345,0.00245199
69364,69.364,0.00245263
69382,69.382,0.00245323
69400,69.4,0.00245383
69418,69.418,0.00245444
69436,69.436,0.00245504
69455,69.455,0.00245568
69473,69.473,0.00245629
69491,69.491,0.0024569
69509,69.509,0.0024575
69527,69.527,0.00245811
69545,69.545,0.00245872
69564,69.564,0.00245936
69582,69.582,0.00245997
69600,69.6,0.00246058
69618,69.618,0.00246119
69636,69.636,0.0024618
69655,69.655,0.00246244
69673,69.673,0.00246305
69691,69.691,0.00246366
69709,69.709,0.00246428
69727,69.727,0.00246489
69745,69.745,0.0024655
69764,69.764,0.00246615
69782,69.782,0.00246676
69800,69.8,0.00246737
69818,69.818,0.00246799
69836,69.836,0.0024686
69855,69.855,0.00246925
69873,69.873,0.00246987
69891,69.891,0.00247048
69909,69.909,0.0024711
69927,69.927,0.00247172
69945,69.945,0.00247233
69964,69.964,0.00247299
69982,69.982,0.0024736
70000,70,0.00247422
70018,70.018,0.00247484
70036,70.036,0.00247546
70055,70.055,0.00247612
70073,70.073,0.00247674
70091,70.091,0.00247736
70109,70.109,0.00247798
70127,70.127,0.0024786
70145,70.145,0.00247922
70164,70.164,0.00247988
70182,70.182,0.0024805
70200,70.2,0.00248112
70218,70.218,0.00248175
70236,70.236,0.00248237
70255,70.255,0.00248303
70273,70.273,0.00248365
70291,70.291,0.00248428
70309,70.309,0.0024849
70327,70.327,0.00248553
70345,70.345,0.00248616
70364,70.364,0.00248682
70382,70.382,0.00248745
70400,70.4,0.00248807
70418,70.418,0.0024887
70436,70.436,0.00248933
70455,70.455,0.00248999
70473,70.473,0.00249062
70491,70.491,0.00249125
70509,70.509,0.00249188
70527,70.527,0.00249251
70545,70.545,0.00249314
70564,70.564,0.00249381
70582,70.582,0.00249444
70600,70.6,0.00249507
70618,70.618,0.00249571
70636,70.636,0.00249634
70655,70.655,0.00249701
70673,70.673,0.00249764
70691,70.691,0.00249828
70709,70.709,0.00249891
70727,70.727,0.00249955
70745,70.745,0.00250018
70764,70.764,0.00250085
70782,70.782,0.00250149
70800,70.8,0.00250212
70818,70.818,0.00250276
70836,70.836,0.0025034
70855,70.855,0.00250407
70873,70.873,0.00250471
70891,70.891,0.00250535
70909,70.909,0.00250599
70927,70.927,0.00250663
70945,70.945,0.00250727
70964,70.964,0.00250794
70982,70.982,0.00250858
71000,71,0.00250922
71018,71.018,0.00250986
71036,71.036,0.00251051
71055,71.055,0.00251118
71073,71.073,0.00251183
71091,71.091,0.00251247
71109,71.109,0.00251311
71127,71.127,0.00251376
71145,71.145,0.0025144
71164,71.164,0.00251508
71182,71.182,0.00251572
71200,71.2,0.00251637
71218,71.218,0.00251702
71236,71.236,0.00251766
71255,71.255,0.00251834
71273,71.273,0.00251899
71291,71.291,0.00251964
71309,71.309,0.00252028
71327,71.327,0.00252093
71345,71.345,0.00252158
71364,71.364,0.00252227
71382,71.382,0.00252291
71400,71.4,0.00252356
71418,71.418,0.00252421
71436,71.436,0.00252486
71455,71.455,0.00252555
71473,71.473,0.0025262
71491,71.491,0.00252685
71509,71.509,0.0025275
71527,71.527,0.00252816
71545,71.545,0.00252881
71564,71.564,0.0025295
71582,71.582,0.00253015
71600,71.6,0.00253081
71618,71.618,0.00253146
71636,71.636,0.00253211
71655,71.655,0.0025328
71673,71.673,0.00253346
71691,71.691,0.00253412
71709,71.709,0.00253477
71727,71.727,0.00253543
71745,71.745,0.00253608
71764,71.764,0.00253678
71782,71.782,0.00253743
71800,71.8,0.00253809
71818,71.818,0.00253875
71836,71.836,0.00253941
71855,71.855,0.0025401
71873,71.873,0.00254076
71891,71.891,0.00254142
71909,71.909,0.00254208
71927,71.927,0.00254274
71945,71.945,0.0025434
71964,71.964,0.0025441
71982,71.982,0.00254476
72000,72,0.00254542
72018,72.018,0.00254609
72036,72.036,0.00254675
72055,72.055,0.00254745
72073,72.073,0.00254811
72091,72.091,0.00254878
72109,72.109,0.00254944
72127,72.127,0.0025501
72145,72.145,0.00255077
72164,72.164,0.00255147
72182,72.182,0.00255214
72200,72.2,0.0025528
72218,72.218,0.00255347
72236,72.236,0.00255413
72255,72.255,0.00255484
72273,72.273,0.00255551
72291,72.291,0.00255617
72309,72.309,0.00255684
72327,72.327,0.00255751
72345,72.345,0.00255818
72364,72.364,0.00255888
72382,72.382,0.00255955
72400,72.4,0.00256022
72418,72.418,0.00256089
72436,72.436,0.00256156
72455,72.455,0.00256227
72473,72.473,0.00256294
72491,72.491,0.00256361
72509,72.509,0.00256429
72527,72.527,0.00256496
72545,72.545,0.00256563
72564,72.564,0.00256634
72582,72.582,0.00256701
72600,72.6,0.00256769
72618,72.618,0.00256836
72636,72.636,0.00256904
72655,72.655,0.00256975
72673,72.673,0.00257042
72691,72.691,0.0025711
72709,72.709,0.00257177
72727,72.727,0.00257245
72745,72.745,0.00257313
72764,72.764,0.00257384
72782,72.782,0.00257452
72800,72.8,0.0025752
72818,72.818,0.00257587
72836,72.836,0.00257655
72855,72.855,0.00257727
72873,72.873,0.00257795
72891,72.891,0.00257863
72909,72.909,0.00257931
72927,72.927,0.00257999
72945,72.945,0.00258067
72964,72.964,0.00258138
72982,72.982,0.00258206
73000,73,0.00258275
73018,73.018,0.00258343
73036,73.036,0.00258411
73055,73.055,0.00258483
73073,73.073,0.00258551
73091,73.091,0.00258619
73109,73.109,0.00258688
73127,73.127,0.00258756
73145,73.145,0.00258825
73164,73.164,0.00258897
73182,73.182,0.00258965
73200,73.2,0.00259034
73218,73.218,0.00259102
73236,73.236,0.00259171
73255,73.255,0.00259243
73273,73.273,0.00259312
73291,73.291,0.0025938
73309,73.309,0.00259449
73327,73.327,0.00259518
73345,73.345,0.00259587
73364,73.364,0.00259659
73382,73.382,0.00259728
73400,73.4,0.00259797
73418,73.418,0.00259866
73436,73.436,0.00259935
73455,73.455,0.00260008
73473,73.473,0.00260077
73491,73.491,0.00260146
73509,73.509,0.00260215
73527,73.527,0.00260284
73545,73.545,0.00260353
73564,73.564,0.00260426
73582,73.582,0.00260495
73600,73.6,0.00260564
73618,73.618,0.00260633
73636,73.636,0.00260703
73655,73.655,0.00260776
73673,73.673,0.00260845
73691,73.691,0.00260915
73709,73.709,0.00260984
73727,73.727,0.00261053
73745,73.745,0.00261123
73764,73.764,0.00261196
73782,73.782,0.00261266
73800,73.8,0.00261335
73818,73.818,0.00261405
73836,73.836,0.00261475
73855,73.855,0.00261548
73873,73.873,0.00261618
73891,73.891,0.00261688
73909,73.909,0.00261757
73927,73.927,0.00261827
73945,73.945,0.00261897
73964,73.964,0.00261971
73982,73.982,0.00262041
74000,74,0.00262111
74018,74.018,0.00262181
74036,74.036,0.0026225
74055,74.055,0.00262324
74073,74.073,0.00262394
74091,74.091,0.00262465
74109,74.109,0.00262535
74127,74.127,0.00262605
74145,74.145,0.00262675
74164,74.164,0.00262749
74182,74.182,0.00262819
74200,74.2,0.0026289
74218,74.218,0.0026296
74236,74.236,0.0026303
74255,74.255,0.00263104
74273,74.273,0.00263175
74291,74.291,0.00263245
74309,74.309,0.00263316
74327,74.327,0.00263386
74345,74.345,0.00263457
74364,74.364,0.00263531
74382,74.382,0.00263602
74400,74.4,0.00263672
74418,74.418,0.00263743
74436,74.436,0.00263814
74455,74.455,0.00263888
74473,74.473,0.00263959
74491,74.491,0.0026403
74509,74.509,0.002641
74527,74.527,0.00264171
74545,74.545,0.00264242
74564,74.564,0.00264317
74582,74.582,0.00264388
74600,74.6,0.00264459
74618,74.618,0.0026453
74636,74.636,0.00264601
74655,74.655,0.00264676
74673,74.673,0.00264747
74691,74.691,0.00264818
74709,74.709,0.00264889
74727,74.727,0.0026496
74745,74.745,0.00265031
74764,74.764,0.00265106
74782,74.782,0.00265178
74800,74.8,0.00265249
74818,74.818,0.0026532
74836,74.836,0.00265391
74855,74.855,0.00265467
74873,74.873,0.00265538
74891,74.891,0.0026561
74909,74.909,0.00265681
74927,74.927,0.00265752
74945,74.945,0.00265824
74964,74.964,0.00265899
74982,74.982,0.00265971
75000,75,0.00266043
75018,75.018,0.00266114
75036,75.036,0.00266186
75055,75.055,0.00266261
75073,75.073,0.00266333
75091,75.091,0.00266405
75109,75.109,0.00266477
75127,75.127,0.00266548
75145,75.145,0.0026662
75164,75.164,0.00266696
75182,75.182,0.00266768
75200,75.2,0.0026684
75218,75.218,0.00266912
75236,75.236,0.00266984
75255,75.255,0.0026706
75273,75.273,0.00267132
75291,75.291,0.00267204
75309,75.309,0.00267276
75327,75.327,0.00267348
75345,75.345,0.0026742
75364,75.364,0.00267496
75382,75.382,0.00267568
75400,75.4,0.00267641
75418,75.418,0.00267713
75436,75.436,0.00267785
75455,75.455,0.00267861
75473,75.473,0.00267934
75491,75.491,0.00268006
75509,75.509,0.00268078
75527,75.527,0.00268151
75545,75.545,0.00268223
75564,75.564,0.002683
75582,75.582,0.00268372
75600,75.6,0.00268445
75618,75.618,0.00268517
75636,75.636,0.0026859
75655,75.655,0.00268666
75673,75.673,0.00268739
75691,75.691,0.00268812
75709,75.709,0.00268884
75727,75.727,0.00268957
75745,75.745,0.0026903
75764,75.764,0.00269107
75782,75.782,0.00269179
75800,75.8,0.00269252
75818,75.818,0.00269325
75836,75.836,0.00269398
75855,75.855,0.00269475
75873,75.873,0.00269548
75891,75.891,0.00269621
75909,75.909,0.00269694
75927,75.927,0.00269767
75945,75.945,0.0026984
75964,75.964,0.00269917
75982,75.982,0.0026999
76000,76,0.00270063
76018,76.018,0.00270136
76036,76.036,0.00270209
76055,76.055,0.00270286
76073,76.073,0.0027036
76091,76.091,0.00270433
76109,76.109,0.00270506
76127,76.127,0.00270579
76145,76.145,0.00270653
76164,76.164,0.0027073
76182,76.182,0.00270804
76200,76.2,0.00270877
76218,76.218,0.0027095
76236,76.236,0.00271024
76255,76.255,0.00271101
76273,76.273,0.00271175
76291,76.291,0.00271248
76309,76.309,0.00271322
76327,76.327,0.00271395
76345,76.345,0.00271469
76364,76.364,0.00271547
76382,76.382,0.0027162
76400,76.4,0.00271694
76418,76.418,0.00271768
76436,76.436,0.00271842
76455,76.455,0.00271919
76473,76.473,0.00271993
76491,76.491,0.00272067
76509,76.509,0.00272141
76527,76.527,0.00272215
76545,76.545,0.00272289
76564,76.564,0.00272367
76582,76.582,0.0027244
76600,76.6,0.00272514
76618,76.618,0.00272588
76636,76.636,0.00272662
76655,76.655,0.00272741
76673,76.673,0.00272815
76691,76.691,0.00272889
76709,76.709,0.00272963
76727,76.727,0.00273037
76745,76.745,0.00273111
76764,76.764,0.00273189
76782,76.782,0.00273264
76800,76.8,0.00273338
76818,76.818,0.00273412
76836,76.836,0.00273486
76855,76.855,0.00273565
76873,76.873,0.00273639
76891,76.891,0.00273713
76909,76.909,0.00273788
76927,76.927,0.00273862
76945,76.945,0.00273937
76964,76.964,0.00274015
76982,76.982,0.0027409
77000,77,0.00274164
77018,77.018,0.00274239
77036,77.036,0.00274313
77055,77.055,0.00274392
77073,77.073,0.00274467
77091,77.091,0.00274541
77109,77.109,0.00274616
77127,77.127,0.0027469
77145,77.145,0.00274765
77164,77.164,0.00274844
77182,77.182,0.00274919
77200,77.2,0.00274994
77218,77.218,0.00275068
77236,77.236,0.00275143
77255,77.255,0.00275222
77273,77.273,0.00275297
77291,77.291,0.00275372
77309,77.309,0.00275447
77327,77.327,0.00275522
77345,77.345,0.00275597
77364,77.364,0.00275676
77382,77.382,0.00275751
77400,77.4,0.00275826
77418,77.418,0.00275901
77436,77.436,0.00275976
77455,77.455,0.00276055
77473,77.473,0.0027613
77491,77.491,0.00276205
77509,77.509,0.0027628
77527,77.527,0.00276356
77545,77.545,0.00276431
77564,77.564,0.0027651
77582,77.582,0.00276586
77600,77.6,0.00276661
77618,77.618,0.00276736
77636,77.636,0.00276811
77655,77.655,0.00276891
77673,77.673,0.00276966
77691,77.691,0.00277042
77709,77.709,0.00277117
77727,77.727,0.00277193
77745,77.745,0.00277268
77764,77.764,0.00277348
77782,77.782,0.00277423
77800,77.8,0.00277499
77818,77.818,0.00277574
77836,77.836,0.0027765
77855,77.855,0.0027773
77873,77.873,0.00277805
77891,77.891,0.00277881
77909,77.909,0.00277956
77927,77.927,0.00278032
77945,77.945,0.00278108
77964,77.964,0.00278188
77982,77.982,0.00278263
78000,78,0.00278339
78018,78.018,0.00278415
78036,78.036,0.00278491
78055,78.055,0.00278571
78073,78.073,0.00278647
78091,78.091,0.00278723
78109,78.109,0.00278798
78127,78.127,0.00278874
78145,78.145,0.0027895
78164,78.164,0.0027903
78182,78.182,0.00279106
78200,78.2,0.00279182
78218,78.218,0.00279258
78236,78.236,0.00279334
78255,78.255,0.00279415
78273,78.273,0.00279491
78291,78.291,0.00279567
78309,78.309,0.00279643
78327,78.327,0.00279719
78345,78.345,0.00279795
78364,78.364,0.00279876
78382,78.382,0.00279952
78400,78.4,0.00280028
78418,78.418,0.00280105
78436,78.436,0.00280181
78455,78.455,0.00280261
78473,78.473,0.00280338
78491,78.491,0.00280414
78509,78.509,0.0028049
78527,78.527,0.00280567
78545,78.545,0.00280643
78564,78.564,0.00280724
78582,78.582,0.002808
78600,78.6,0.00280877
78618,78.618,0.00280953
78636,78.636,0.0028103
78655,78.655,0.0028111
78673,78.673,0.00281187
78691,78.691,0.00281264
78709,78.709,0.0028134
78727,78.727,0.00281417
78745,78.745,0.00281493
78764,78.764,0.00281574
78782,78.782,0.00281651
78800,78.8,0.00281728
78818,78.818,0.00281804
78836,78.836,0.00281881
78855,78.855,0.00281962
78873,78.873,0.00282039
78891,78.891,0.00282116
78909,78.909,0.00282192
78927,78.927,0.00282269
78945,78.945,0.00282346
78964,78.964,0.00282427
78982,78.982,0.00282504
79000,79,0.00282581
79018,79.018,0.00282658
79036,79.036,0.00282735
79055,79.055,0.00282816
79073,79.073,0.00282893
79091,79.091,0.0028297
79109,79.109,0.00283047
79127,79.127,0.00283124
79145,79.145,0.00283201
79164,79.164,0.00283283
79182,79.182,0.0028336
79200,79.2,0.00283437
79218,79.218,0.00283514
79236,79.236,0.00283591
79255,79.255,0.00283673
79273,79.273,0.0028375
79291,79.291,0.00283827
79309,79.309,0.00283904
79327,79.327,0.00283981
79345,79.345,0.00284059
79364,79.364,0.0028414
79382,79.382,0.00284218
79400,79.4,0.00284295
79418,79.418,0.00284372
79436,79.436,0.0028445
79455,79.455,0.00284531
79473,79.473,0.00284609
79491,79.491,0.00284686
79509,79.509,0.00284764
79527,79.527,0.00284841
79545,79.545,0.00284919
79564,79.564,0.00285
79582,79.582,0.00285078
79600,79.6,0.00285155
79618,79.618,0.00285233
79636,79.636,0.0028531
79655,79.655,0.00285392
79673,79.673,0.0028547
79691,79.691,0.00285548
79709,79.709,0.00285625
79727,79.727,0.00285703
79745,79.745,0.00285781
79764,79.764,0.00285863
79782,79.782,0.0028594
79800,79.8,0.00286018
79818,79.818,0.00286096
79836,79.836,0.00286174
79855,79.855,0.00286256
79873,79.873,0.00286333
79891,79.891,0.00286411
79909,79.909,0.00286489
79927,79.927,0.00286567
79945,79.945,0.00286645
79964,79.964,0.00286727
79982,79.982,0.00286805
80000,80,0.00286883
80018,80.018,0.00286961
80036,80.036,0.00287039
80055,80.055,0.00287121
80073,80.073,0.00287199
80091,80.091,0.00287277
80109,80.109,0.00287355
80127,80.127,0.00287433
80145,80.145,0.00287511
80164,80.164,0.00287594
80182,80.182,0.00287672
80200,80.2,0.0028775
80218,80.218,0.00287828
80236,80.236,0.00287906
80255,80.255,0.00287989
80273,80.273,0.00288067
80291,80.291,0.00288145
80309,80.309,0.00288223
80327,80.327,0.00288302
80345,80.345,0.0028838
80364,80.364,0.00288462
80382,80.382,0.00288541
80400,80.4,0.00288619
80418,80.418,0.00288697
80436,80.436,0.00288776
80455,80.455,0.00288858
80473,80.473,0.00288937
80491,80.491,0.00289015
80509,80.509,0.00289094
80527,80.527,0.00289172
80545,80.545,0.0028925
80564,80.564,0.00289333
80582,80.582,0.00289412
80600,80.6,0.0028949
80618,80.618,0.00289569
80636,80.636,0.00289647
80655,80.655,0.0028973
80673,80.673,0.00289809
80691,80.691,0.00289887
80709,80.709,0.00289966
80727,80.727,0.00290044
80745,80.745,0.00290123
80764,80.764,0.00290206
80782,80.782,0.00290285
80800,80.8,0.00290363
80818,80.818,0.00290442
80836,80.836,0.00290521
80855,80.855,0.00290604
80873,80.873,0.00290683
80891,80.891,0.00290761
80909,80.909,0.0029084
80927,80.927,0.00290919
80945,80.945,0.00290998
80964,80.964,0.00291081
80982,80.982,0.0029116
81000,81,0.00291239
81018,81.018,0.00291317
81036,81.036,0.00291396
81055,81.055,0.0029148
81073,81.073,0.00291558
81091,81.091,0.00291637
81109,81.109,0.00291716
81127,81.127,0.00291795
81145,81.145,0.00291874
81164,81.164,0.00291958
81182,81.182,0.00292037
81200,81.2,0.00292116
81218,81.218,0.00292195
81236,81.236,0.00292274
81255,81.255,0.00292357
81273,81.273,0.00292436
81291,81.291,0.00292515
81309,81.309,0.00292594
81327,81.327,0.00292673
81345,81.345,0.00292753
81364,81.364,0.00292836
81382,81.382,0.00292915
81400,81.4,0.00292994
81418,81.418,0.00293074
81436,81.436,0.00293153
81455,81.455,0.00293236
81473,81.473,0.00293316
81491,81.491,0.00293395
81509,81.509,0.00293474
81527,81.527,0.00293553
81545,81.545,0.00293633
81564,81.564,0.00293716
81582,81.582,0.00293796
81600,81.6,0.00293875
81618,81.618,0.00293954
81636,81.636,0.00294034
81655,81.655,0.00294118
81673,81.673,0.00294197
81691,81.691,0.00294276
81709,81.709,0.00294356
81727,81.727,0.00294435
81745,81.745,0.00294515
81764,81.764,0.00294598
81782,81.782,0.00294678
81800,81.8,0.00294757
81818,81.818,0.00294837
81836,81.836,0.00294916
81855,81.855,0.00295
81873,81.873,0.0029508
